"metric","station","index","low_value","high_value","low_pred","high_pred","effect_size","effect_type"
"dolphin_presence","14M","TFSD",0.355875703476531,0.377866924917557,0.107268748408819,0.0424478455126152,-0.0648209028962042,"probability_change"
"dolphin_presence","14M","VARf",7.23823422573804e-09,3.79680561576724e-07,0.0678994939760355,0.0678994986449776,4.66894216344382e-09,"probability_change"
"dolphin_presence","14M","VARt",6.29411119199974e-06,0.000254874506397955,0.0678995344088477,0.067899448110506,-8.62983417226904e-08,"probability_change"
"dolphin_presence","14M","ZCR",2677.02662366215,17848.2977783513,0.0500023521561891,0.0911968535640331,0.041194501407844,"probability_change"
"dolphin_presence","14M","aROI",1.40853997758934,3.92858723540483,0.0151868608068064,0.148315623833046,0.13312876302624,"probability_change"
"dolphin_presence","14M","nROI",124.090006618134,489.171973263769,0.0678995756233283,0.0678995310514516,-4.45718767172476e-08,"probability_change"
"dolphin_presence","14M","rBA",0.505324513870589,0.982356188880747,0.0980434721129193,0.0576442494699089,-0.0403992226430104,"probability_change"
"vessel_presence","14M","ACI",383.042590772236,422.56267700391,0.0297380620896769,0.0198606015350574,-0.00987746055461946,"probability_change"
"vessel_presence","14M","ACTspCount",7448.1527347,12246.9648435,0.0254850712826031,0.0254837972297823,-1.27405282076415e-06,"probability_change"
"vessel_presence","14M","ACTspFract",0.197196455162144,0.324161103131784,0.0254869098333903,0.0254824592595962,-4.45057379406394e-06,"probability_change"
"vessel_presence","14M","ACTspMean",19.9417593010449,27.4422875948255,0.0254844093865704,0.0254843930566869,-1.63298835426096e-08,"probability_change"
"vessel_presence","14M","ACTtCount",5574.7,7671.15,0.00579376283288905,0.079943026068081,0.074149263235192,"probability_change"
"vessel_presence","14M","ACTtFraction",0.295181408945319,0.406104404913172,0.0254845053125939,0.0254840312455251,-4.74067068798739e-07,"probability_change"
"vessel_presence","14M","ACTtMean",14.9897019834335,29.5424987814811,0.0254842302332063,0.0254846632953207,4.33062114457011e-07,"probability_change"
